GO:0000990	 GO:0140110
GO:0000991	 GO:0000993
GO:0000991	 GO:0140110
GO:0001004	NA
GO:0001007	NA
GO:0001011	 GO:0140223
GO:0001026	NA
GO:0001027	NA
GO:0001028	NA
GO:0001029	NA
GO:0001040	NA
GO:0001061	NA
GO:0001062	NA
GO:0001063	NA
GO:0001074	NA
GO:0001076	 GO:0061629
GO:0001076	 GO:0140110
GO:0001082	NA
GO:0001083	NA
GO:0001084	 GO:0001094
GO:0001086	 GO:0001092
GO:0001087	 GO:0001093
GO:0001088	 GO:0001095
GO:0001089	 GO:0001096
GO:0001090	NA
GO:0001128	NA
GO:0001129	NA
GO:0001132	NA
GO:0001134	NA
GO:0001135	NA
GO:0001149	NA
GO:0001152	NA
GO:0001153	NA
GO:0001167	NA
GO:0001168	NA
GO:0001169	NA
GO:0001170	NA
GO:0001186	NA
GO:0001190	 GO:0001228
GO:0001190	 GO:0061629
GO:0001191	 GO:0001227
GO:0001191	 GO:0061629
GO:0001207	 GO:0140713
GO:0001208	 GO:0140713
GO:0001300	 GO:0044838
GO:0001300	 GO:0090398
GO:0001302	 GO:0090399
GO:0001303	NA
GO:0001304	NA
GO:0001305	 GO:0044838
GO:0001305	 GO:0090398
GO:0001307	NA
GO:0001308	NA
GO:0001309	 GO:1903824
GO:0001310	NA
GO:0001311	NA
GO:0001312	NA
GO:0001313	NA
GO:0001314	NA
GO:0001316	NA
GO:0001317	NA
GO:0001318	NA
GO:0001319	NA
GO:0001320	 GO:0044838
GO:0001320	 GO:0090398
GO:0001321	NA
GO:0001322	NA
GO:0001323	 GO:0044838
GO:0001323	 GO:0090398
GO:0001324	 GO:0044838
GO:0001324	 GO:0090398
GO:0001404	 GO:0044409
GO:0001506	 GO:0042136
GO:0001506	 GO:0042137
GO:0001509	NA
GO:0001511	 GO:0001527
GO:0001511	 GO:0005509
GO:0001524	NA
GO:0001526	 GO:0006029
GO:0001526	 GO:0006790
GO:0001526	 GO:0050698
GO:0001528	NA
GO:0001529	NA
GO:0001557	 GO:0008152
GO:0001557	 GO:0016049
GO:0001559	NA
GO:0001564	NA
GO:0001577	 GO:0007157
GO:0001577	 GO:0016936
GO:0001584	NA
GO:0001597	 GO:0031704
GO:0001598	NA
GO:0001603	NA
GO:0001606	NA
GO:0001615	NA
GO:0001617	NA
GO:0001619	 GO:0038036
GO:0001619	 GO:0070915
GO:0001627	NA
GO:0001628	NA
GO:0001629	NA
GO:0001630	NA
GO:0001633	NA
GO:0001636	NA
GO:0001683	NA
GO:0001684	NA
GO:0001685	NA
GO:0001686	NA
GO:0001687	NA
GO:0001688	NA
GO:0001689	NA
GO:0001690	NA
GO:0001721	NA
GO:0001722	NA
GO:0001723	NA
GO:0001724	NA
GO:0001753	 GO:0042051
GO:0001871	NA
GO:0001950	 GO:0005886
GO:0002120	NA
GO:0002146	 GO:0006606
GO:0002146	 GO:0042306
GO:0002147	 GO:0042306
GO:0002198	NA
GO:0003001	 GO:0007267
GO:0003001	 GO:0010496
GO:0003001	 GO:0023061
GO:0003001	 GO:0031130
GO:0003074	 GO:0035809
GO:0003077	 GO:0035811
GO:0003078	 GO:0035813
GO:0003079	 GO:0035815
GO:0003080	 GO:0035814
GO:0003082	NA
GO:0003102	 GO:0035810
GO:0003103	 GO:0035810
GO:0003107	NA
GO:0003141	NA
GO:0003377	NA
GO:0003378	NA
GO:0003673	NA
GO:0003675	NA
GO:0003683	 GO:0003682
GO:0003683	 GO:0005521
GO:0003685	 GO:0003684
GO:0003686	 GO:0003684
GO:0003687	 GO:0006260
GO:0003694	 GO:0003677
GO:0003694	 GO:0005727
GO:0003695	NA
GO:0003701	 GO:0001181
GO:0003701	 GO:0006360
GO:0003702	 GO:0000981
GO:0003702	 GO:0006366
GO:0003704	 GO:0000981
GO:0003704	 GO:0006366
GO:0003706	 GO:0004879
GO:0003706	 GO:0030374
GO:0003709	 GO:0000995
GO:0003709	 GO:0006383
GO:0003715	 GO:0006353
GO:0003716	 GO:0006363
GO:0003717	 GO:0006369
GO:0003718	 GO:0006386
GO:0003719	NA
GO:0003731	 GO:0000339
GO:0003732	 GO:0000339
GO:0003733	NA
GO:0003734	NA
GO:0003750	NA
GO:0003754	 GO:0006457
GO:0003754	 GO:0044183
GO:0003754	 GO:0051082
GO:0003759	 GO:0006457
GO:0003759	 GO:0044183
GO:0003759	 GO:0051082
GO:0003762	 GO:0006333
GO:0003762	 GO:0006334
GO:0003762	 GO:0034728
GO:0003762	 GO:0042393
GO:0003762	 GO:0043486
GO:0003762	 GO:0044183
GO:0003762	 GO:0051082
GO:0003763	 GO:0006457
GO:0003767	 GO:0006457
GO:0003767	 GO:0044183
GO:0003767	 GO:0051087
GO:0003772	 GO:0006457
GO:0003772	 GO:0044183
GO:0003772	 GO:0051087
GO:0003773	 GO:0006986
GO:0003773	 GO:0042026
GO:0003775	 GO:0003777
GO:0003775	 GO:0005930
GO:0003776	 GO:0006936
GO:0003776	 GO:0043292
GO:0003778	NA
GO:0003780	 GO:0030674
GO:0003780	 GO:0051015
GO:0003781	NA
GO:0003782	NA
GO:0003783	NA
GO:0003784	 GO:0051014
GO:0003784	 GO:0051016
GO:0003787	NA
GO:0003788	NA
GO:0003789	NA
GO:0003790	 GO:0030036
GO:0003791	 GO:0003779
GO:0003791	 GO:0016020
GO:0003792	NA
GO:0003793	 GO:0006952
GO:0003794	 GO:0006953
GO:0003795	 GO:0019730
GO:0003797	 GO:0042742
GO:0003798	 GO:0050831
GO:0003799	 GO:0050832
GO:0003800	 GO:0009615
GO:0003801	 GO:0004252
GO:0003801	 GO:0007596
GO:0003802	NA
GO:0003803	NA
GO:0003804	NA
GO:0003805	NA
GO:0003806	NA
GO:0003807	NA
GO:0003808	NA
GO:0003809	NA
GO:0003811	 GO:0006956
GO:0003812	NA
GO:0003813	NA
GO:0003815	NA
GO:0003816	NA
GO:0003817	NA
GO:0003818	NA
GO:0003819	NA
GO:0003820	 GO:0042612
GO:0003821	 GO:0042613
GO:0003822	NA
GO:0003840	 GO:0036374
GO:0003892	NA
GO:0003900	NA
GO:0003901	NA
GO:0003902	NA
GO:0003926	 GO:0016191
GO:0003926	 GO:0016192
GO:0003928	 GO:0016191
GO:0003928	 GO:0016192
GO:0003929	 GO:0006606
GO:0003930	 GO:0001558
GO:0003931	 GO:0007010
GO:0003932	 GO:0046903
GO:0003936	 GO:0046933
GO:0003936	 GO:0046961
GO:0003966	NA
GO:0003967	NA
GO:0003969	NA
GO:0004005	 GO:0005886
GO:0004005	 GO:0019829
GO:0004007	 GO:0046873
GO:0004009	 GO:0042626
GO:0004009	 GO:0043190
GO:0004050	 GO:0017110
GO:0004050	 GO:0017111
GO:0004086	 GO:0004087
GO:0004086	 GO:0004088
GO:0004171	 GO:0008612
GO:0004171	 GO:0034038
GO:0004172	 GO:0050488
GO:0004178	 GO:0004177
GO:0004178	 GO:0008235
GO:0004179	 GO:0004177
GO:0004179	 GO:0008235
GO:0004182	NA
GO:0004183	NA
GO:0004184	NA
GO:0004186	NA
GO:0004187	NA
GO:0004188	NA
GO:0004189	NA
GO:0004191	NA
GO:0004192	NA
GO:0004193	NA
GO:0004194	NA
GO:0004195	NA
GO:0004196	NA
GO:0004200	 GO:0006915
GO:0004201	NA
GO:0004202	NA
GO:0004203	NA
GO:0004204	NA
GO:0004205	NA
GO:0004206	NA
GO:0004207	 GO:0006915
GO:0004208	NA
GO:0004209	NA
GO:0004210	NA
GO:0004211	NA
GO:0004212	 GO:0004197
GO:0004212	 GO:0005764
GO:0004213	NA
GO:0004214	 GO:0008234
GO:0004214	 GO:0008239
GO:0004215	NA
GO:0004216	NA
GO:0004217	NA
GO:0004218	NA
GO:0004219	 GO:0008234
GO:0004219	 GO:0016920
GO:0004221	 GO:0004843
GO:0004226	NA
GO:0004228	NA
GO:0004229	NA
GO:0004230	 GO:0004177
GO:0004230	 GO:0008235
GO:0004231	NA
GO:0004232	NA
GO:0004234	 GO:0004175
GO:0004234	 GO:0004222
GO:0004235	NA
GO:0004237	 GO:0008235
GO:0004237	 GO:0016805
GO:0004238	NA
GO:0004239	 GO:0004177
GO:0004239	 GO:0008235
GO:0004239	 GO:0070084
GO:0004240	NA
GO:0004241	 GO:0004222
GO:0004241	 GO:0005739
GO:0004242	 GO:0004222
GO:0004242	 GO:0005739
GO:0004243	NA
GO:0004244	NA
GO:0004245	NA
GO:0004246	 GO:0008237
GO:0004246	 GO:0008241
GO:0004247	NA
GO:0004248	NA
GO:0004249	NA
GO:0004250	 GO:0004177
GO:0004250	 GO:0008235
GO:0004251	 GO:0008235
GO:0004251	 GO:0016805
GO:0004253	NA
GO:0004254	NA
GO:0004258	 GO:0004185
GO:0004258	 GO:0005773
GO:0004261	NA
GO:0004262	NA
GO:0004263	NA
GO:0004274	 GO:0008236
GO:0004274	 GO:0008239
GO:0004275	NA
GO:0004276	NA
GO:0004277	NA
GO:0004278	NA
GO:0004281	NA
GO:0004283	NA
GO:0004284	NA
GO:0004285	NA
GO:0004286	NA
GO:0004287	NA
GO:0004289	NA
GO:0004290	NA
GO:0004291	NA
GO:0004293	NA
GO:0004294	NA
GO:0004295	NA
GO:0004299	 GO:0004175
GO:0004299	 GO:0008233
GO:0004323	 GO:0004322
GO:0004323	 GO:0005381
GO:0004327	 GO:0051903
GO:0004327	 GO:0051907
GO:0004374	NA
GO:0004384	 GO:0004385
GO:0004384	 GO:0005102
GO:0004384	 GO:0007155
GO:0004384	 GO:0016021
GO:0004384	 GO:0050839
GO:0004428	 GO:0016307
GO:0004428	 GO:0019140
GO:0004428	 GO:0052742
GO:0004428	 GO:0052813
GO:0004432	 GO:0016308
GO:0004433	 GO:0016308
GO:0004437	 GO:0034593
GO:0004437	 GO:0034594
GO:0004437	 GO:0052744
GO:0004437	 GO:0052745
GO:0004442	 GO:0004438
GO:0004443	 GO:0016316
GO:0004444	 GO:0046030
GO:0004584	 GO:0052917
GO:0004584	 GO:0052918
GO:0004584	 GO:0052925
GO:0004584	 GO:0052926
GO:0004600	 GO:0003755
GO:0004600	 GO:0016018
GO:0004624	 GO:0004623
GO:0004624	 GO:0005576
GO:0004625	 GO:0005576
GO:0004625	 GO:0047498
GO:0004626	 GO:0004623
GO:0004626	 GO:0005829
GO:0004627	 GO:0005829
GO:0004627	 GO:0047498
GO:0004628	 GO:0005829
GO:0004628	 GO:0047499
GO:0004680	NA
GO:0004681	NA
GO:0004682	NA
GO:0004702	NA
GO:0004716	NA
GO:0004717	NA
GO:0004728	NA
GO:0004786	 GO:0004784
GO:0004868	 GO:0004867
GO:0004871	NA
GO:0004874	NA
GO:0004892	 GO:0003823
GO:0004894	 GO:0032394
GO:0004894	 GO:0032395
GO:0004894	 GO:0042605
GO:0004898	 GO:0004897
GO:0004898	 GO:0004915
GO:0004898	 GO:0004921
GO:0004927	 GO:0004714
GO:0004927	 GO:0004888
GO:0004927	 GO:0008288
GO:0004928	 GO:0016055
GO:0004929	 GO:0007223
GO:0004973	 GO:0005102
GO:0004973	 GO:0005515
GO:0004986	 GO:0038046
GO:0004987	 GO:0038048
GO:0004988	 GO:0004979
GO:0004988	 GO:0038046
GO:0004988	 GO:0038047
GO:0005012	 GO:0043125
GO:0005013	 GO:0004714
GO:0005013	 GO:0007165
GO:0005013	 GO:0019838
GO:0005013	 GO:0043121
GO:0005014	 GO:0004714
GO:0005014	 GO:0007165
GO:0005014	 GO:0043121
GO:0005014	 GO:0048406
GO:0005015	 GO:0004714
GO:0005015	 GO:0007165
GO:0005015	 GO:0043121
GO:0005015	 GO:0048403
GO:0005016	 GO:0004714
GO:0005016	 GO:0007165
GO:0005016	 GO:0043121
GO:0005027	 GO:0005031
GO:0005028	 GO:0042615
GO:0005029	 GO:0042614
GO:0005037	 GO:0005123
GO:0005037	 GO:0005515
GO:0005038	 GO:0005123
GO:0005038	 GO:0005515
GO:0005039	 GO:0005123
GO:0005039	 GO:0005515
GO:0005045	 GO:0038024
GO:0005050	 GO:0005777
GO:0005050	 GO:0038023
GO:0005054	 GO:0038023
GO:0005057	NA
GO:0005061	NA
GO:0005065	NA
GO:0005066	 GO:0007169
GO:0005066	 GO:0035556
GO:0005070	NA
GO:0005071	 GO:0007178
GO:0005071	 GO:0035556
GO:0005072	 GO:0000981
GO:0005073	NA
GO:0005074	NA
GO:0005075	NA
GO:0005076	 GO:0035556
GO:0005077	 GO:0008104
GO:0005077	 GO:0051019
GO:0005079	 GO:0008104
GO:0005079	 GO:0051018
GO:0005081	 GO:0035556
GO:0005082	 GO:0035556
GO:0005106	 GO:0046875
GO:0005107	 GO:0046658
GO:0005107	 GO:0046875
GO:0005108	 GO:0005887
GO:0005108	 GO:0046875
GO:0005145	NA
GO:0005155	 GO:0030297
GO:0005155	 GO:0045741
GO:0005156	 GO:0007175
GO:0005156	 GO:0030293
GO:0005177	 GO:0042043
GO:0005180	 GO:0005179
GO:0005181	 GO:0005179
GO:0005182	 GO:0005179
GO:0005187	NA
GO:0005188	NA
GO:0005189	NA
GO:0005190	NA
GO:0005191	NA
GO:0005192	NA
GO:0005193	NA
GO:0005194	 GO:0005102
GO:0005194	 GO:0005515
GO:0005194	 GO:0007155
GO:0005194	 GO:0016021
GO:0005194	 GO:0030246
GO:0005194	 GO:0050839
GO:0005194	 GO:0098631
GO:0005202	 GO:0005581
GO:0005203	NA
GO:0005204	NA
GO:0005205	NA
GO:0005206	NA
GO:0005207	 GO:0005201
GO:0005208	NA
GO:0005209	NA
GO:0005211	NA
GO:0005240	 GO:0005515
GO:0005241	 GO:0005242
GO:0005276	NA
GO:0005281	NA
GO:0005301	 GO:0005302
GO:0005301	 GO:0005304
GO:0005301	 GO:0015196
GO:0005301	 GO:0022857
GO:0005311	 GO:0005310
GO:0005311	 GO:0005343
GO:0005311	 GO:0015142
GO:0005318	 GO:0015317
GO:0005320	 GO:0005319
GO:0005321	NA
GO:0005322	NA
GO:0005323	NA
GO:0005357	NA
GO:0005373	 GO:0015291
GO:0005373	 GO:0046873
GO:0005376	 GO:0005375
GO:0005376	 GO:0005886
GO:0005377	 GO:0005375
GO:0005377	 GO:0005622
GO:0005395	NA
GO:0005396	 GO:0043267
GO:0005400	 GO:0005215
GO:0005400	 GO:0005777
GO:0005429	NA
GO:0005430	 GO:0005275
GO:0005468	 GO:0005215
GO:0005479	NA
GO:0005480	NA
GO:0005481	 GO:0006906
GO:0005481	 GO:0007086
GO:0005481	 GO:0016189
GO:0005481	 GO:0016192
GO:0005481	 GO:0019817
GO:0005482	 GO:0006903
GO:0005482	 GO:0016080
GO:0005489	NA
GO:0005490	NA
GO:0005505	 GO:0046872
GO:0005508	 GO:0005507
GO:0005508	 GO:0046870
GO:0005514	 GO:0005509
GO:0005514	 GO:0051208
GO:0005517	 GO:0005516
GO:0005530	 GO:0007157
GO:0005530	 GO:0030246
GO:0005531	 GO:0005534
GO:0005531	 GO:0007157
GO:0005532	 GO:0005537
GO:0005532	 GO:0007157
GO:0005533	 GO:0007157
GO:0005533	 GO:0046871
GO:0005541	 GO:0000035
GO:0005541	 GO:0000062
GO:0005551	 GO:0016567
GO:0005551	 GO:0031386
GO:0005552	 GO:0000209
GO:0005553	NA
GO:0005555	NA
GO:0005557	NA
GO:0005558	NA
GO:0005559	NA
GO:0005561	NA
GO:0005562	NA
GO:0005563	NA
GO:0005564	NA
GO:0005565	NA
GO:0005566	 GO:0003735
GO:0005566	 GO:0005840
GO:0005567	NA
GO:0005568	NA
GO:0005569	 GO:0030555
GO:0005570	 GO:0000375
GO:0005570	 GO:0017069
GO:0005571	NA
GO:0005572	NA
GO:0005573	NA
GO:0005574	NA
GO:0005580	NA
GO:0005603	NA
GO:0005613	 GO:0008305
GO:0005617	NA
GO:0005623	NA
GO:0005624	 GO:0016020
GO:0005625	 GO:0005575
GO:0005626	 GO:0005575
GO:0005627	NA
GO:0005645	NA
GO:0005646	 GO:0005634
GO:0005646	 GO:0005643
GO:0005646	 GO:0005737
GO:0005646	 GO:0017056
GO:0005647	 GO:0005634
GO:0005647	 GO:0005643
GO:0005647	 GO:0005737
GO:0005647	 GO:0017056
GO:0005648	 GO:0005634
GO:0005648	 GO:0005643
GO:0005648	 GO:0005737
GO:0005648	 GO:0017056
GO:0005649	 GO:0005634
GO:0005649	 GO:0005643
GO:0005649	 GO:0005737
GO:0005650	 GO:0005634
GO:0005650	 GO:0005643
GO:0005650	 GO:0005737
GO:0005651	 GO:0005634
GO:0005651	 GO:0005643
GO:0005651	 GO:0005737
GO:0005651	 GO:0017056
GO:0005660	 GO:0005663
GO:0005660	 GO:0043626
GO:0005670	NA
GO:0005671	 GO:0140671
GO:0005671	 GO:0140672
GO:0005678	 GO:0031497
GO:0005695	 GO:0000793
GO:0005695	 GO:0000794
GO:0005695	 GO:0005694
GO:0005696	 GO:0000781
GO:0005696	 GO:0000782
GO:0005698	 GO:0000775
GO:0005707	 GO:0005694
GO:0005708	 GO:0000793
GO:0005708	 GO:0000794
GO:0005709	 GO:0005694
GO:0005710	 GO:0000793
GO:0005710	 GO:0000794
GO:0005711	 GO:0000794
GO:0005724	NA
GO:0005733	NA
GO:0005734	NA
GO:0005735	NA
GO:0005755	 GO:0045263
GO:0005781	 GO:0000268
GO:0005781	 GO:0006625
GO:0005792	 GO:0043231
GO:0005799	 GO:0030126
GO:0005799	 GO:0030137
GO:0005800	 GO:0030134
GO:0005803	 GO:0030133
GO:0005803	 GO:0030141
GO:0005804	 GO:0030658
GO:0005804	 GO:0030667
GO:0005805	 GO:0030134
GO:0005806	 GO:0030142
GO:0005808	 GO:0030133
GO:0005809	 GO:0030133
GO:0005810	NA
GO:0005817	NA
GO:0005837	 GO:0000502
GO:0005888	NA
GO:0005906	NA
GO:0005907	 GO:0030121
GO:0005908	 GO:0030122
GO:0005924	NA
GO:0005928	NA
GO:0005936	 GO:0001400
GO:0005936	 GO:0005937
GO:0005941	NA
GO:0005949	NA
GO:0005957	 GO:0043033
GO:0005972	 GO:0005577
GO:0005973	 GO:0005577
GO:0005974	 GO:0005577
GO:0006088	 GO:0003987
GO:0006100	 GO:0006099
GO:0006100	 GO:0006101
GO:0006100	 GO:0006103
GO:0006100	 GO:0006104
GO:0006100	 GO:0006105
GO:0006100	 GO:0006106
GO:0006100	 GO:0006107
GO:0006100	 GO:0006108
GO:0006118	 GO:0016491
GO:0006118	 GO:0022904
GO:0006125	 GO:0045454
GO:0006126	NA
GO:0006128	 GO:0004362
GO:0006128	 GO:0006749
GO:0006128	 GO:0022900
GO:0006129	 GO:0019153
GO:0006129	 GO:0022900
GO:0006130	 GO:0003872
GO:0006130	 GO:0022900
GO:0006131	 GO:0004148
GO:0006131	 GO:0022900
GO:0006131	 GO:0051068
GO:0006132	 GO:0004148
GO:0006132	 GO:0022900
GO:0006133	 GO:0004487
GO:0006133	 GO:0004488
GO:0006133	 GO:0004489
GO:0006133	 GO:0033738
GO:0006134	 GO:0022900
GO:0006134	 GO:0047040
GO:0006134	 GO:0051066
GO:0006135	 GO:0004155
GO:0006135	 GO:0022900
GO:0006135	 GO:0051067
GO:0006143	 GO:0006144
GO:0006143	 GO:0006163
GO:0006143	 GO:0042278
GO:0006153	NA
GO:0006155	NA
GO:0006158	NA
GO:0006162	 GO:0004748
GO:0006184	 GO:0003924
GO:0006197	NA
GO:0006199	 GO:0051061
GO:0006200	 GO:0016887
GO:0006205	 GO:0006206
GO:0006205	 GO:0006213
GO:0006205	 GO:0006220
GO:0006224	NA
GO:0006247	 GO:0051064
GO:0006250	 GO:0051063
GO:0006252	 GO:0051065
GO:0006255	 GO:0051062
GO:0006280	 GO:0006281
GO:0006280	 GO:0051276
GO:0006286	 GO:0003906
GO:0006286	 GO:0017108
GO:0006291	 GO:0006289
GO:0006292	 GO:0000715
GO:0006292	 GO:0000716
GO:0006299	 GO:0006284
GO:0006299	 GO:0006289
GO:0006324	 GO:0016570
GO:0006326	NA
GO:0006327	NA
GO:0006328	NA
GO:0006329	NA
GO:0006330	NA
GO:0006339	 GO:0031507
GO:0006339	 GO:0045815
GO:0006339	 GO:0045944
GO:0006340	 GO:0000122
GO:0006340	 GO:0031507
GO:0006340	 GO:0045815
GO:0006341	NA
GO:0006371	 GO:0000372
GO:0006371	 GO:0000373
GO:0006371	 GO:0000374
GO:0006371	 GO:0000394
GO:0006371	 GO:0000398
GO:0006372	 GO:0000350
GO:0006372	 GO:0000386
GO:0006373	 GO:0000386
GO:0006373	 GO:0000388
GO:0006373	 GO:0000393
GO:0006377	 GO:0000244
GO:0006380	 GO:0008143
GO:0006387	 GO:0036261
GO:0006389	 GO:0006388
GO:0006410	NA
GO:0006439	NA
GO:0006441	 GO:0000339
GO:0006459	 GO:0005783
GO:0006459	 GO:0051082
GO:0006460	 GO:0003755
GO:0006462	 GO:0006457
GO:0006462	 GO:0051131
GO:0006466	NA
GO:0006483	 GO:0042264
GO:0006483	 GO:0042265
GO:0006484	 GO:0003756
GO:0006494	 GO:0006486
GO:0006495	NA
GO:0006496	 GO:0006487
GO:0006496	 GO:0035629
GO:0006502	NA
GO:0006503	NA
GO:0006504	NA
GO:0006510	 GO:0006508
GO:0006510	 GO:0016485
GO:0006510	 GO:0051603
GO:0006512	NA
GO:0006608	 GO:0006606
GO:0006609	 GO:0006606
GO:0006619	NA
GO:0006628	 GO:0006626
GO:0006630	 GO:0008289
GO:0006698	NA
GO:0006717	 GO:0005500
GO:0006731	 GO:0051189
GO:0006732	NA
GO:0006733	NA
GO:0006755	NA
GO:0006762	 GO:0004146
GO:0006762	 GO:0046452
GO:0006774	 GO:0009235
GO:0006774	 GO:0050453
GO:0006800	 GO:0072592
GO:0006800	 GO:0072593
GO:0006802	 GO:0004096
GO:0006803	NA
GO:0006804	NA
GO:0006806	NA
GO:0006815	 GO:0006813
GO:0006815	 GO:0006814
GO:0006823	 GO:0030001
GO:0006832	 GO:0006810
GO:0006838	 GO:0015719
GO:0006838	 GO:0015720
GO:0006840	 GO:0006839
GO:0006840	 GO:0015367
GO:0006840	 GO:0015742
GO:0006840	 GO:0015743
GO:0006845	 GO:0006839
GO:0006845	 GO:0015810
GO:0006845	 GO:0015813
GO:0006852	 GO:0005432
GO:0006852	 GO:0006814
GO:0006852	 GO:0006816
GO:0006852	 GO:0006839
GO:0006854	NA
GO:0006889	 GO:0005783
GO:0006889	 GO:0006874
GO:0006894	 GO:0055107
GO:0006894	 GO:0055108
GO:0006905	 GO:0016192
GO:0006912	 GO:0001845
GO:0006912	 GO:0006911
GO:0006918	 GO:0006915
GO:0006920	 GO:0006915
GO:0006922	 GO:0097200
GO:0006923	 GO:0097200
GO:0006926	NA
GO:0006927	NA
GO:0006943	 GO:0009612
GO:0006943	 GO:0050954
GO:0006945	 GO:0000741
GO:0006969	NA
GO:0006981	NA
GO:0006987	 GO:0036498
GO:0006988	 GO:0004521
GO:0006989	 GO:0008452
GO:0007002	NA
GO:0007003	NA
GO:0007011	 GO:0007010
GO:0007016	 GO:0007010
GO:0007016	 GO:0106006
GO:0007048	NA
GO:0007068	 GO:0000122
GO:0007068	 GO:0044772
GO:0007069	 GO:0016479
GO:0007069	 GO:0044772
GO:0007070	 GO:0000122
GO:0007070	 GO:0044772
GO:0007071	 GO:0016480
GO:0007071	 GO:0044772
GO:0007081	 GO:0000070
GO:0007081	 GO:0007064
GO:0007085	 GO:0003682
GO:0007090	 GO:0044772
GO:0007101	NA
GO:0007106	NA
GO:0007108	NA
GO:0007109	NA
GO:0007115	 GO:0000282
GO:0007115	 GO:0030010
GO:0007122	 GO:0006033
GO:0007123	 GO:0000282
GO:0007125	 GO:0001403
GO:0007125	 GO:0044409
GO:0007149	NA
GO:0007150	 GO:0040007
GO:0007170	 GO:0030971
GO:0007180	 GO:0005026
GO:0007180	 GO:0005160
GO:0007180	 GO:0050431
GO:0007201	NA
GO:0007203	 GO:0004435
GO:0007230	 GO:0019722
GO:0007235	NA
GO:0007236	NA
GO:0007237	NA
GO:0007238	NA
GO:0007239	NA
GO:0007240	NA
GO:0007241	NA
GO:0007244	NA
GO:0007245	NA
GO:0007246	NA
GO:0007247	 GO:0000750
GO:0007248	NA
GO:0007251	 GO:0007249
GO:0007256	 GO:0043539
GO:0007256	 GO:0046328
GO:0007257	 GO:0007254
GO:0007257	 GO:0043539
GO:0007261	 GO:0007260
GO:0007261	 GO:0046983
GO:0007273	 GO:0007268
GO:0007336	NA
GO:0007337	NA
GO:0007345	 GO:0009653
GO:0007345	 GO:0009790
GO:0007353	 GO:0009880
GO:0007357	NA
GO:0007358	NA
GO:0007360	NA
GO:0007361	NA
GO:0007363	NA
GO:0007364	NA
GO:0007397	 GO:0009887
GO:0007397	 GO:0009888
GO:0007401	 GO:0007399
GO:0007401	 GO:0050877
GO:0007468	 GO:0006357
GO:0007471	 GO:0007470
GO:0007515	 GO:0048535
GO:0007515	 GO:0048542
GO:0007550	 GO:0007549
GO:0007551	 GO:0007549
GO:0007559	 GO:0008219
GO:0007559	 GO:0012501
